# goal planned for: G3
# Kw_r1_P = (Kw r1 pallet-at_bay2)
# K_r2_Kw_r1_P = (K r2 (Kw r1 pallet-at_bay2))
# Kw_r2_P = (Kw r2 pallet-at_bay2)
wall_s,sim_s,phase,Kw_r1_P,K_r2_Kw_r1_P,Kw_r2_P
0.572603,0,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",no-answer,FALSE,FALSE
1.31011,0,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
1.57237,0,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
2.07235,0,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
2.57237,0,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
3.0724,0,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
3.57234,0.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
4.07233,0.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
4.57238,1.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
5.07238,1.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
5.57229,2.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
6.07234,2.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
6.57234,3.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
7.07234,3.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
7.57234,4.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
8.07233,4.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
8.57232,5.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
9.07233,5.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
9.57233,6.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
10.0724,6.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
10.5723,7.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
11.0723,7.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
11.5723,8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
12.0723,8.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
12.5723,9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
13.0724,9.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
13.5724,10,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
14.0723,10.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
14.5723,11,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
15.0724,11.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
15.5723,11.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
16.0724,12.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
16.5728,12.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
17.0724,13.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
17.5723,13.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
18.0724,14.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
18.5723,14.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
19.0724,15.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
19.5724,15.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
20.0724,16.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
20.5724,16.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
21.0724,17.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
21.5723,17.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
22.0724,18.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
22.5724,18.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
23.0724,19.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
23.5724,19.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
24.0724,19.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
24.5725,19.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
25.0724,20.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
25.5724,20.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
26.0724,20.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
26.5729,21.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
27.0724,21.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
27.5724,22,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
28.0724,22.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
28.5724,22.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
29.0724,23.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
29.5723,23.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
30.0723,24.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
30.5723,24.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
31.0723,25.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
31.5723,25.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
32.0723,26.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
32.5724,26.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
33.0723,27.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
33.5723,27.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
34.0723,28.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
34.5724,28.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
35.0726,29,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
35.5723,29.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
36.0723,29.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
36.5723,29.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
37.0723,30.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
37.5723,30.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
38.0724,31,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
38.5723,31.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
39.0723,31.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
39.5723,32.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
40.0723,32.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
40.5724,33.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
41.0723,33.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
41.5723,34.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
42.0724,34.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
42.5723,35,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
43.0723,35.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
43.5723,35.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
44.0724,36.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
44.5723,36.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
45.0723,37.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
45.5723,37.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
46.0723,38.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
46.5729,38.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
47.0724,39.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
47.5723,39.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
48.0723,40,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
48.5723,40.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
49.0723,40.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
49.5723,41.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
50.0724,41.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
50.5723,42.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
51.0723,42.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
51.5723,43.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
52.0723,43.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
52.5723,44.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
53.0724,44.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
53.5724,44.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
54.0723,45.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
54.5733,45.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
55.0723,46.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
55.5723,46.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
56.0722,47.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
56.5723,47.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
57.0723,48,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
57.5723,48.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
58.0731,48.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
58.5723,49.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
59.0723,49.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
59.5723,50.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
60.0723,50.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
60.5722,51,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
61.0723,51.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
61.5723,51.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
62.0723,52.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
62.5723,52.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
63.0723,53.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
63.5723,53.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
64.0722,54.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
64.5723,54.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
65.0723,55,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
65.5723,55.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
66.0722,55.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
66.5722,56.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
67.0723,56.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
67.5723,57.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
68.0723,57.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
68.5722,58.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
69.0722,58.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
69.5722,59.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
70.0722,59.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
70.5747,60,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
71.0723,60.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
71.5723,60.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
72.0722,61.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
72.5722,61.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
73.0723,62.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
73.5722,62.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
74.0732,63,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
74.5722,63.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
75.0722,63.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
75.5726,64.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
76.0722,64.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
76.5722,65.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
77.0722,65.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
77.5722,66.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
78.0723,66.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
78.5722,66.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
79.0722,67.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
79.5741,67.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
80.0722,68.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
80.5723,68.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
81.0722,69.1,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
81.5723,69.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
82.0723,70,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
82.5722,70.4,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
83.0722,70.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
83.5737,71.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
84.0747,71.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
84.5722,71.8,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
85.0722,72,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
85.5724,72.3,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
86.0722,72.6,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
86.5734,72.9,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
87.0723,73.2,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
87.5722,73.5,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
88.0801,73.7,"STARTING UP: Gazebo, SLAM, Nav2, ePlanSys",FALSE,FALSE,FALSE
